"file path","scan results","concluded results"
pytorch-main/torch/nn/intrinsic/quantized/modules/conv_relu.py,No_license_found,
pytorch-main/torch/nn/intrinsic/quantized/modules/bn_relu.py,No_license_found,
pytorch-main/torch/nn/intrinsic/quantized/modules,,
pytorch-main/torch/nn/intrinsic/quantized/dynamic/__init__.py,No_license_found,
pytorch-main/torch/nn/intrinsic/quantized/dynamic/modules/linear_relu.py,No_license_found,
pytorch-main/torch/nn/intrinsic/quantized/dynamic/modules/__init__.py,No_license_found,
pytorch-main/torch/nn/intrinsic/quantized/dynamic/modules,,
pytorch-main/torch/nn/intrinsic/quantized/dynamic,,
pytorch-main/torch/nn/intrinsic/quantized,,
pytorch-main/torch/nn/intrinsic/qat/__init__.py,No_license_found,
pytorch-main/torch/nn/intrinsic/qat/modules/linear_relu.py,No_license_found,
pytorch-main/torch/nn/intrinsic/qat/modules/linear_fused.py,No_license_found,
pytorch-main/torch/nn/intrinsic/qat/modules/__init__.py,No_license_found,
pytorch-main/torch/nn/intrinsic/qat/modules/conv_fused.py,No_license_found,
pytorch-main/torch/nn/intrinsic/qat/modules,,
pytorch-main/torch/nn/intrinsic/qat,,
pytorch-main/torch/nn/intrinsic/modules/__init__.py,No_license_found,
pytorch-main/torch/nn/intrinsic/modules/fused.py,No_license_found,
pytorch-main/torch/nn/intrinsic/modules,,
pytorch-main/torch/nn/intrinsic,,
pytorch-main/torch/nn/backends/thnn.py,No_license_found,
pytorch-main/torch/nn/backends/__init__.py,No_license_found,
pytorch-main/torch/nn/backends,,
pytorch-main/torch/nn,,
pytorch-main/torch/nested/__init__.py,No_license_found,
pytorch-main/torch/nested/_internal/ops.py,No_license_found,
pytorch-main/torch/nested/_internal/nested_tensor.py,No_license_found,
pytorch-main/torch/nested/_internal/__init__.py,No_license_found,
pytorch-main/torch/nested/_internal,,
pytorch-main/torch/nested,,
pytorch-main/torch/multiprocessing/spawn.py,No_license_found,
pytorch-main/torch/multiprocessing/reductions.py,No_license_found,
pytorch-main/torch/multiprocessing/queue.py,No_license_found,
pytorch-main/torch/multiprocessing/pool.py,No_license_found,
pytorch-main/torch/multiprocessing/__init__.py,See-URL,
pytorch-main/torch/multiprocessing/cuda_multiprocessing.md,No_license_found,
pytorch-main/torch/multiprocessing/_atfork.py,No_license_found,
pytorch-main/torch/multiprocessing,,
pytorch-main/torch/mps/profiler.py,No_license_found,
pytorch-main/torch/mps/__init__.py,See-URL,
pytorch-main/torch/mps/event.py,No_license_found,
pytorch-main/torch/mps,,
pytorch-main/torch/monitor/__init__.py,No_license_found,
pytorch-main/torch/monitor,,
pytorch-main/torch/masked/_ops.py,See-URL,
pytorch-main/torch/masked/__init__.py,No_license_found,
pytorch-main/torch/masked/_docs.py,No_license_found,
pytorch-main/torch/masked/maskedtensor/unary.py,No_license_found,
pytorch-main/torch/masked/maskedtensor/reductions.py,No_license_found,
pytorch-main/torch/masked/maskedtensor/passthrough.py,No_license_found,
pytorch-main/torch/masked/maskedtensor/_ops_refs.py,No_license_found,
pytorch-main/torch/masked/maskedtensor/__init__.py,No_license_found,
pytorch-main/torch/masked/maskedtensor/creation.py,No_license_found,
pytorch-main/torch/masked/maskedtensor/core.py,No_license_found,
pytorch-main/torch/masked/maskedtensor/binary.py,No_license_found,
pytorch-main/torch/masked/maskedtensor,,
pytorch-main/torch/masked,,
pytorch-main/torch/_logging/_registrations.py,No_license_found,
pytorch-main/torch/_logging/_internal.py,No_license_found,
pytorch-main/torch/_logging/__init__.py,No_license_found,
pytorch-main/torch/_logging,,
pytorch-main/torch/linalg/__init__.py,No_license_found,
pytorch-main/torch/linalg,,
pytorch-main/torch/_library/utils.py,No_license_found,
pytorch-main/torch/_library/simple_registry.py,No_license_found,
pytorch-main/torch/_library/__init__.py,No_license_found,
pytorch-main/torch/_library/abstract_impl.py,No_license_found,
pytorch-main/torch/_library,,
pytorch-main/torch/lib/libshm_windows/libshm.h,No_license_found,
pytorch-main/torch/lib/libshm_windows/core.cpp,No_license_found,
pytorch-main/torch/lib/libshm_windows/CMakeLists.txt,No_license_found,
pytorch-main/torch/lib/libshm_windows,,
pytorch-main/torch/lib/libshm/socket.h,No_license_found,
pytorch-main/torch/lib/libshm/manager.cpp,No_license_found,
pytorch-main/torch/lib/libshm/libshm.h,No_license_found,
pytorch-main/torch/lib/libshm/err.h,No_license_found,
pytorch-main/torch/lib/libshm/core.cpp,No_license_found,
pytorch-main/torch/lib/libshm/CMakeLists.txt,No_license_found,
pytorch-main/torch/lib/libshm/alloc_info.h,No_license_found,
pytorch-main/torch/lib/libshm,,
pytorch-main/torch/lib,,
pytorch-main/torch/legacy/README.md,No_license_found,
pytorch-main/torch/legacy,,
pytorch-main/torch/_lazy/ts_backend.py,No_license_found,
pytorch-main/torch/_lazy/tensor_factory_functions.py,No_license_found,
pytorch-main/torch/_lazy/metrics.py,No_license_found,
pytorch-main/torch/_lazy/ir_cache.py,No_license_found,
pytorch-main/torch/_lazy/__init__.py,No_license_found,
pytorch-main/torch/_lazy/extract_compiled_graph.py,No_license_found,
pytorch-main/torch/_lazy/device_context.py,No_license_found,
pytorch-main/torch/_lazy/debug.py,No_license_found,
pytorch-main/torch/_lazy/config.py,No_license_found,
pytorch-main/torch/_lazy/computation.py,No_license_found,
pytorch-main/torch/_lazy/closure.py,No_license_found,
pytorch-main/torch/_lazy,,
pytorch-main/torch/jit/unsupported_tensor_ops.py,No_license_found,
pytorch-main/torch/jit/_trace.py,No_license_found,
pytorch-main/torch/jit/supported_ops.py,No_license_found,
pytorch-main/torch/jit/_state.py,No_license_found,
pytorch-main/torch/jit/_shape_functions.py,No_license_found,
pytorch-main/torch/jit/_serialization.py,No_license_found,
pytorch-main/torch/jit/_script.pyi,No_license_found,
pytorch-main/torch/jit/_script.py,No_license_found,
pytorch-main/torch/jit/_recursive.py,No_license_found,
pytorch-main/torch/jit/quantized.py,No_license_found,
pytorch-main/torch/jit/_pickle.py,No_license_found,
pytorch-main/torch/jit/_monkeytype_config.py,No_license_found,
pytorch-main/torch/jit/_logging.py,No_license_found,
pytorch-main/torch/jit/_ir_utils.py,No_license_found,
pytorch-main/torch/jit/__init__.py,No_license_found,
pytorch-main/torch/jit/generate_bytecode.py,No_license_found,
pytorch-main/torch/jit/_fuser.py,No_license_found,
pytorch-main/torch/jit/frontend.py,No_license_found,
pytorch-main/torch/jit/_freeze.py,No_license_found,
pytorch-main/torch/jit/_decomposition_utils.py,No_license_found,
pytorch-main/torch/jit/_decompositions.py,No_license_found,
pytorch-main/torch/jit/_dataclass_impls.py,No_license_found,
pytorch-main/torch/jit/_check.py,No_license_found,
pytorch-main/torch/jit/_builtins.py,No_license_found,
pytorch-main/torch/jit/_await.py,No_license_found,
pytorch-main/torch/jit/_async.py,No_license_found,
pytorch-main/torch/jit/annotations.py,No_license_found,
pytorch-main/torch/jit/_passes/_property_propagation.py,No_license_found,
pytorch-main/torch/jit/_passes/__init__.py,No_license_found,
pytorch-main/torch/jit/_passes,,
pytorch-main/torch/jit/mobile/__init__.py,No_license_found,
pytorch-main/torch/jit/mobile,,
pytorch-main/torch/jit,,
pytorch-main/torch/_inductor/wrapper_benchmark.py,No_license_found,
pytorch-main/torch/_inductor/virtualized.py,No_license_found,
pytorch-main/torch/_inductor/utils.py,No_license_found,
pytorch-main/torch/_inductor/triton_heuristics.py,No_license_found,
pytorch-main/torch/_inductor/triton_helpers.py,No_license_found,
pytorch-main/torch/_inductor/test_operators.py,No_license_found,
pytorch-main/torch/_inductor/sizevars.py,No_license_found,
pytorch-main/torch/_inductor/select_algorithm.py,No_license_found,
pytorch-main/torch/_inductor/scheduler.py,No_license_found,
pytorch-main/torch/_inductor/quantized_lowerings.py,No_license_found,
pytorch-main/torch/_inductor/pattern_matcher.py,No_license_found,
pytorch-main/torch/_inductor/optimize_indexing.py,No_license_found,
pytorch-main/torch/_inductor/metrics.py,No_license_found,
pytorch-main/torch/_inductor/lowering.py,No_license_found,
pytorch-main/torch/_inductor/ir.py,No_license_found,
pytorch-main/torch/_inductor/__init__.py,No_license_found,
pytorch-main/torch/_inductor/inductor_prims.py,No_license_found,
pytorch-main/torch/_inductor/index_propagation.py,No_license_found,
pytorch-main/torch/_inductor/hooks.py,No_license_found,
pytorch-main/torch/_inductor/graph.py,No_license_found,
pytorch-main/torch/_inductor/fx_utils.py,No_license_found,
pytorch-main/torch/_inductor/freezing.py,No_license_found,
pytorch-main/torch/_inductor/exc.py,No_license_found,
pytorch-main/torch/_inductor/dependencies.py,No_license_found,
pytorch-main/torch/_inductor/decomposition.py,No_license_found,
pytorch-main/torch/_inductor/debug.py,No_license_found,
pytorch-main/torch/_inductor/cudagraph_trees.py,No_license_found,
pytorch-main/torch/_inductor/coordinate_descent_tuner.py,No_license_found,
pytorch-main/torch/_inductor/constant_folding.py,No_license_found,
pytorch-main/torch/_inductor/config.py,No_license_found,
pytorch-main/torch/_inductor/compile_fx.py,No_license_found,
pytorch-main/torch/_inductor/comms.py,No_license_found,
pytorch-main/torch/_inductor/comm_analysis.py,No_license_found,
pytorch-main/torch/_inductor/codecache.py,No_license_found,
pytorch-main/torch/_inductor/bounds.py,No_license_found,
pytorch-main/torch/_inductor/autotune_process.py,No_license_found,
pytorch-main/torch/_inductor/kernel/unpack_mixed_mm.py,No_license_found,
pytorch-main/torch/_inductor/kernel/mm.py,No_license_found,
pytorch-main/torch/_inductor/kernel/mm_plus_mm.py,No_license_found,
pytorch-main/torch/_inductor/kernel/mm_common.py,No_license_found,
pytorch-main/torch/_inductor/kernel/__init__.py,No_license_found,
pytorch-main/torch/_inductor/kernel/conv.py,No_license_found,
pytorch-main/torch/_inductor/kernel/bmm.py,No_license_found,
pytorch-main/torch/_inductor/kernel,,
pytorch-main/torch/_inductor/fx_passes/split_cat.py,No_license_found,
pytorch-main/torch/_inductor/fx_passes/replace_random.py,No_license_found,
pytorch-main/torch/_inductor/fx_passes/README.md,No_license_found,
pytorch-main/torch/_inductor/fx_passes/quantization.py,No_license_found,
pytorch-main/torch/_inductor/fx_passes/pre_grad.py,No_license_found,
pytorch-main/torch/_inductor/fx_passes/post_grad.py,No_license_found,
pytorch-main/torch/_inductor/fx_passes/pad_mm.py,No_license_found,
pytorch-main/torch/_inductor/fx_passes/mkldnn_fusion.py,No_license_found,
pytorch-main/torch/_inductor/fx_passes/misc_patterns.py,No_license_found,
pytorch-main/torch/_inductor/fx_passes/joint_graph.py,No_license_found,
pytorch-main/torch/_inductor/fx_passes/__init__.py,No_license_found,
pytorch-main/torch/_inductor/fx_passes/group_batch_fusion.py,No_license_found,
pytorch-main/torch/_inductor/fx_passes/fuse_attention.py,No_license_found,
pytorch-main/torch/_inductor/fx_passes/freezing_patterns.py,No_license_found,
pytorch-main/torch/_inductor/fx_passes/efficient_conv_bn_eval.py,No_license_found,
pytorch-main/torch/_inductor/fx_passes/binary_folding.py,No_license_found,
pytorch-main/torch/_inductor/fx_passes/serialized_patterns/_sfdp_pattern_9.py,No_license_found,
pytorch-main/torch/_inductor/fx_passes/serialized_patterns/_sfdp_pattern_8.py,No_license_found,
pytorch-main/torch/_inductor/fx_passes/serialized_patterns/_sfdp_pattern_7.py,No_license_found,
pytorch-main/torch/_inductor/fx_passes/serialized_patterns/_sfdp_pattern_6.py,No_license_found,
pytorch-main/torch/_inductor/fx_passes/serialized_patterns/_sfdp_pattern_5.py,No_license_found,
pytorch-main/torch/_inductor/fx_passes/serialized_patterns/_sfdp_pattern_4.py,No_license_found,
pytorch-main/torch/_inductor/fx_passes/serialized_patterns/_sfdp_pattern_3.py,No_license_found,
pytorch-main/torch/_inductor/fx_passes/serialized_patterns/_sfdp_pattern_2.py,No_license_found,
pytorch-main/torch/_inductor/fx_passes/serialized_patterns/_sfdp_pattern_1.py,No_license_found,
pytorch-main/torch/_inductor/fx_passes/serialized_patterns/_sfdp_pattern_13.py,No_license_found,
pytorch-main/torch/_inductor/fx_passes/serialized_patterns/_sfdp_pattern_12.py,No_license_found,
pytorch-main/torch/_inductor/fx_passes/serialized_patterns/_sfdp_pattern_11.py,No_license_found,
pytorch-main/torch/_inductor/fx_passes/serialized_patterns/_sfdp_pattern_10.py,No_license_found,
pytorch-main/torch/_inductor/fx_passes/serialized_patterns/__init__.py,No_license_found,
pytorch-main/torch/_inductor/fx_passes/serialized_patterns/central_index.py,No_license_found,
pytorch-main/torch/_inductor/fx_passes/serialized_patterns,,
pytorch-main/torch/_inductor/fx_passes,,
pytorch-main/torch/_inductor/codegen/wrapper.py,No_license_found,
pytorch-main/torch/_inductor/codegen/triton_utils.py,No_license_found,
pytorch-main/torch/_inductor/codegen/triton.py,No_license_found,
pytorch-main/torch/_inductor/codegen/triton_foreach.py,No_license_found,
pytorch-main/torch/_inductor/codegen/memory_planning.py,No_license_found,
pytorch-main/torch/_inductor/codegen/__init__.py,No_license_found,
pytorch-main/torch/_inductor/codegen/cuda_combined_scheduling.py,No_license_found,
pytorch-main/torch/_inductor/codegen/cpp.py,No_license_found,
pytorch-main/torch/_inductor/codegen/cpp_prefix.h,No_license_found,
pytorch-main/torch/_inductor/codegen/common.py,No_license_found,
pytorch-main/torch/_inductor/codegen/cuda/__init__.py,No_license_found,
pytorch-main/torch/_inductor/codegen/cuda/gemm_template.py,No_license_found,
pytorch-main/torch/_inductor/codegen/cuda/cutlass_utils.py,No_license_found,
pytorch-main/torch/_inductor/codegen/cuda/cutlass_epilogue_gen.py,No_license_found,
pytorch-main/torch/_inductor/codegen/cuda/cuda_template.py,No_license_found,
pytorch-main/torch/_inductor/codegen/cuda/cuda_kernel.py,No_license_found,
pytorch-main/torch/_inductor/codegen/cuda/cuda_env.py,No_license_found,
pytorch-main/torch/_inductor/codegen/cuda/cuda_cpp_scheduling.py,No_license_found,
pytorch-main/torch/_inductor/codegen/cuda/cutlass_lib_extensions/__init__.py,No_license_found,
pytorch-main/torch/_inductor/codegen/cuda/cutlass_lib_extensions/gemm_operation_extensions.py,No_license_found,
pytorch-main/torch/_inductor/codegen/cuda/cutlass_lib_extensions,,
pytorch-main/torch/_inductor/codegen/cuda,,
pytorch-main/torch/_inductor/codegen/aoti_runtime/interface.cpp,No_license_found,
pytorch-main/torch/_inductor/codegen/aoti_runtime,,
pytorch-main/torch/_inductor/codegen,,
pytorch-main/torch/_inductor,,
pytorch-main/torch/_higher_order_ops/wrap.py,No_license_found,
pytorch-main/torch/_higher_order_ops/utils.py,No_license_found,
pytorch-main/torch/_higher_order_ops/triton_kernel_wrap.py,No_license_found,
pytorch-main/torch/_higher_order_ops/out_dtype.py,No_license_found,
pytorch-main/torch/_higher_order_ops/__init__.py,No_license_found,
pytorch-main/torch/_higher_order_ops/cond.py,No_license_found,
pytorch-main/torch/_higher_order_ops,,
pytorch-main/torch/fx/traceback.py,No_license_found,
pytorch-main/torch/fx/tensor_type.py,No_license_found,
pytorch-main/torch/fx/_symbolic_trace.py,No_license_found,
pytorch-main/torch/fx/subgraph_rewriter.py,No_license_found,
pytorch-main/torch/fx/README.md,No_license_found,
pytorch-main/torch/fx/_pytree.py,No_license_found,
pytorch-main/torch/fx/proxy.py,No_license_found,
pytorch-main/torch/fx/operator_schemas.py,No_license_found,
pytorch-main/torch/fx/node.py,No_license_found,
pytorch-main/torch/fx/interpreter.py,No_license_found,
pytorch-main/torch/fx/__init__.pyi,No_license_found,
pytorch-main/torch/fx/__init__.py,No_license_found,
pytorch-main/torch/fx/immutable_collections.py,No_license_found,
pytorch-main/torch/fx/graph.py,No_license_found,
pytorch-main/torch/fx/graph_module.py,No_license_found,
pytorch-main/torch/fx/config.py,No_license_found,
pytorch-main/torch/fx/_compatibility.py,No_license_found,
pytorch-main/torch/fx/annotate.py,No_license_found,
pytorch-main/torch/fx/passes/tools_common.py,No_license_found,
pytorch-main/torch/fx/passes/split_utils.py,No_license_found,
pytorch-main/torch/fx/passes/splitter_base.py,No_license_found,
pytorch-main/torch/fx/passes/split_module.py,No_license_found,
pytorch-main/torch/fx/passes/shape_prop.py,No_license_found,
pytorch-main/torch/fx/passes/reinplace.py,No_license_found,
pytorch-main/torch/fx/passes/README.md,No_license_found,
pytorch-main/torch/fx/passes/pass_manager.py,No_license_found,
pytorch-main/torch/fx/passes/param_fetch.py,No_license_found,
pytorch-main/torch/fx/passes/operator_support.py,No_license_found,
pytorch-main/torch/fx/passes/net_min_base.py,No_license_found,
pytorch-main/torch/fx/passes/__init__.py,No_license_found,
pytorch-main/torch/fx/passes/graph_manipulation.py,No_license_found,
pytorch-main/torch/fx/passes/graph_drawer.py,No_license_found,
pytorch-main/torch/fx/passes/fake_tensor_prop.py,No_license_found,
pytorch-main/torch/fx/passes/annotate_getitem_nodes.py,No_license_found,
pytorch-main/torch/fx/passes/utils/source_matcher_utils.py,No_license_found,
pytorch-main/torch/fx/passes/utils/matcher_with_name_node_map_utils.py,No_license_found,
pytorch-main/torch/fx/passes/utils/matcher_utils.py,No_license_found,
pytorch-main/torch/fx/passes/utils/__init__.py,No_license_found,
pytorch-main/torch/fx/passes/utils/fuser_utils.py,No_license_found,
pytorch-main/torch/fx/passes/utils/common.py,No_license_found,
pytorch-main/torch/fx/passes/utils,,
pytorch-main/torch/fx/passes/tests/test_pass_manager.py,No_license_found,
pytorch-main/torch/fx/passes/tests/__init__.py,No_license_found,
pytorch-main/torch/fx/passes/tests,,
pytorch-main/torch/fx/passes/infra/pass_manager.py,No_license_found,
pytorch-main/torch/fx/passes/infra/pass_base.py,No_license_found,
pytorch-main/torch/fx/passes/infra/partitioner.py,No_license_found,
pytorch-main/torch/fx/passes/infra/__init__.py,No_license_found,
pytorch-main/torch/fx/passes/infra,,
pytorch-main/torch/fx/passes/dialect/__init__.py,No_license_found,
pytorch-main/torch/fx/passes/dialect/common/__init__.py,No_license_found,
pytorch-main/torch/fx/passes/dialect/common/cse_pass.py,No_license_found,
pytorch-main/torch/fx/passes/dialect/common,,
pytorch-main/torch/fx/passes/dialect,,
pytorch-main/torch/fx/passes/backends/__init__.py,No_license_found,
pytorch-main/torch/fx/passes/backends/cudagraphs.py,No_license_found,
pytorch-main/torch/fx/passes/backends,,
pytorch-main/torch/fx/passes,,
pytorch-main/torch/fx/experimental/validator.py,No_license_found,
pytorch-main/torch/fx/experimental/unify_refinements.py,No_license_found,
pytorch-main/torch/fx/experimental/sym_node.py,No_license_found,
pytorch-main/torch/fx/experimental/_sym_dispatch_mode.py,No_license_found,
pytorch-main/torch/fx/experimental/symbolic_shapes.py,No_license_found,
pytorch-main/torch/fx/experimental/schema_type_annotation.py,No_license_found,
pytorch-main/torch/fx/experimental/rewriter.py,No_license_found,
pytorch-main/torch/fx/experimental/refinement_types.py,No_license_found,
pytorch-main/torch/fx/experimental/recording.py,No_license_found,
pytorch-main/torch/fx/experimental/proxy_tensor.py,BSD-style,
pytorch-main/torch/fx/experimental/partitioner_utils.py,No_license_found,
pytorch-main/torch/fx/experimental/optimization.py,No_license_found,
pytorch-main/torch/fx/experimental/normalize.py,No_license_found,
pytorch-main/torch/fx/experimental/meta_tracer.py,No_license_found,
pytorch-main/torch/fx/experimental/merge_matmul.py,No_license_found,
pytorch-main/torch/fx/experimental/__init__.py,No_license_found,
pytorch-main/torch/fx/experimental/graph_gradual_typechecker.py,See-doc.OTHER,
pytorch-main/torch/fx/experimental/debug.py,No_license_found,
pytorch-main/torch/fx/experimental/const_fold.py,No_license_found,
pytorch-main/torch/fx/experimental/_config.py,No_license_found,
pytorch-main/torch/fx/experimental/accelerator_partitioner.py,No_license_found,
pytorch-main/torch/fx/experimental/unification/variable.py,No_license_found,
pytorch-main/torch/fx/experimental/unification/utils.py,No_license_found,
pytorch-main/torch/fx/experimental/unification/unification_tools.py,No_license_found,
pytorch-main/torch/fx/experimental/unification/more.py,No_license_found,
pytorch-main/torch/fx/experimental/unification/match.py,No_license_found,
pytorch-main/torch/fx/experimental/unification/LICENSE.txt,BSD-3-Clause,
pytorch-main/torch/fx/experimental/unification/__init__.py,No_license_found,
pytorch-main/torch/fx/experimental/unification/dispatch.py,No_license_found,
pytorch-main/torch/fx/experimental/unification/core.py,No_license_found,
pytorch-main/torch/fx/experimental/unification/multipledispatch/variadic.py,No_license_found,
pytorch-main/torch/fx/experimental/unification/multipledispatch/utils.py,No_license_found,
pytorch-main/torch/fx/experimental/unification/multipledispatch/__init__.py,No_license_found,
pytorch-main/torch/fx/experimental/unification/multipledispatch/dispatcher.py,No_license_found,
pytorch-main/torch/fx/experimental/unification/multipledispatch/core.py,No_license_found,
pytorch-main/torch/fx/experimental/unification/multipledispatch/conflict.py,No_license_found,
pytorch-main/torch/fx/experimental/unification/multipledispatch,,
pytorch-main/torch/fx/experimental/unification,,
pytorch-main/torch/fx/experimental/migrate_gradual_types/z3_types.py,No_license_found,
pytorch-main/torch/fx/experimental/migrate_gradual_types/util.py,No_license_found,
pytorch-main/torch/fx/experimental/migrate_gradual_types/transform_to_z3.py,No_license_found,
pytorch-main/torch/fx/experimental/migrate_gradual_types/operation.py,No_license_found,
pytorch-main/torch/fx/experimental/migrate_gradual_types/__init__.py,No_license_found,
pytorch-main/torch/fx/experimental/migrate_gradual_types/constraint_transformation.py,No_license_found,
pytorch-main/torch/fx/experimental/migrate_gradual_types/constraint.py,No_license_found,
pytorch-main/torch/fx/experimental/migrate_gradual_types/constraint_generator.py,No_license_found,
pytorch-main/torch/fx/experimental/migrate_gradual_types,,
pytorch-main/torch/fx/experimental,,
pytorch-main/torch/fx,,
pytorch-main/torch/futures/__init__.py,No_license_found,
pytorch-main/torch/futures,,
pytorch-main/torch/_functorch/vmap.py,BSD-style,
pytorch-main/torch/_functorch/utils.py,No_license_found,
pytorch-main/torch/_functorch/top_operators_github_usage.py,No_license_found,
pytorch-main/torch/_functorch/pytree_hacks.py,BSD-style,
pytorch-main/torch/_functorch/python_key.py,BSD-style,
pytorch-main/torch/_functorch/pyfunctorch.py,No_license_found,
pytorch-main/torch/_functorch/partitioners.py,No_license_found,
pytorch-main/torch/_functorch/make_functional.py,BSD-style,
pytorch-main/torch/_functorch/__init__.py,BSD-style,
pytorch-main/torch/_functorch/fx_minifier.py,No_license_found,
pytorch-main/torch/_functorch/functional_call.py,No_license_found,
pytorch-main/torch/_functorch/eager_transforms.py,BSD-style,
pytorch-main/torch/_functorch/deprecated.py,No_license_found,
pytorch-main/torch/_functorch/config.py,BSD-style,
pytorch-main/torch/_functorch/compile_utils.py,No_license_found,
pytorch-main/torch/_functorch/compilers.py,No_license_found,
pytorch-main/torch/_functorch/benchmark_utils.py,No_license_found,
pytorch-main/torch/_functorch/batch_norm_replacement.py,No_license_found,
pytorch-main/torch/_functorch/autograd_function.py,No_license_found,
pytorch-main/torch/_functorch/apis.py,No_license_found,
pytorch-main/torch/_functorch/aot_autograd.py,No_license_found,
pytorch-main/torch/_functorch,,
pytorch-main/torch/func/__init__.py,No_license_found,
pytorch-main/torch/func,,
pytorch-main/torch/fft/__init__.py,No_license_found,
pytorch-main/torch/fft,,
pytorch-main/torch/export/__init__.py,No_license_found,
pytorch-main/torch/export/graph_signature.py,No_license_found,
pytorch-main/torch/export/exported_program.py,No_license_found,
pytorch-main/torch/export,,
pytorch-main/torch/_export/wrappers.py,No_license_found,
pytorch-main/torch/_export/verifier.py,No_license_found,
pytorch-main/torch/_export/utils.py,No_license_found,
pytorch-main/torch/_export/unflatten.py,No_license_found,
pytorch-main/torch/_export/pass_base.py,No_license_found,
pytorch-main/torch/_export/__init__.py,No_license_found,
pytorch-main/torch/_export/exported_program.py,No_license_found,
pytorch-main/torch/_export/error.py,No_license_found,
pytorch-main/torch/_export/serde/upgrade.py,No_license_found,
pytorch-main/torch/_export/serde/serialize.py,No_license_found,
pytorch-main/torch/_export/serde/schema.py,No_license_found,
pytorch-main/torch/_export/serde/__init__.py,No_license_found,
pytorch-main/torch/_export/serde,,
pytorch-main/torch/_export/pass_infra/proxy_value.py,No_license_found,
pytorch-main/torch/_export/pass_infra/node_metadata.py,No_license_found,
pytorch-main/torch/_export/pass_infra/__init__.py,No_license_found,
pytorch-main/torch/_export/pass_infra,,
pytorch-main/torch/_export/passes/replace_view_ops_with_view_copy_ops_pass.py,No_license_found,
pytorch-main/torch/_export/passes/replace_sym_size_ops_pass.py,No_license_found,
pytorch-main/torch/_export/passes/remove_runtime_assertions.py,No_license_found,
pytorch-main/torch/_export/passes/lift_constant_tensor_pass.py,No_license_found,
pytorch-main/torch/_export/passes/__init__.py,No_license_found,
pytorch-main/torch/_export/passes/functionalize_side_effectful_ops_pass.py,No_license_found,
pytorch-main/torch/_export/passes/collect_tracepoints_pass.py,No_license_found,
pytorch-main/torch/_export/passes/add_runtime_assertions_for_constraints_pass.py,No_license_found,
pytorch-main/torch/_export/passes,,
pytorch-main/torch/_export/db/logging.py,No_license_found,
pytorch-main/torch/_export/db/__init__.py,BSD-style,
pytorch-main/torch/_export/db/gen_example.py,No_license_found,
pytorch-main/torch/_export/db/case.py,No_license_found,
pytorch-main/torch/_export/db/examples/user_input_mutation.py,No_license_found,
pytorch-main/torch/_export/db/examples/type_reflection_method.py,No_license_found,
pytorch-main/torch/_export/db/examples/torch_sym_min.py,No_license_found,
pytorch-main/torch/_export/db/examples/tensor_setattr.py,No_license_found,
pytorch-main/torch/_export/db/examples/static_if.py,No_license_found,
pytorch-main/torch/_export/db/examples/static_for_loop.py,No_license_found,
pytorch-main/torch/_export/db/examples/specialized_attribute.py,No_license_found,
pytorch-main/torch/_export/db/examples/scalar_output.py,No_license_found,
pytorch-main/torch/_export/db/examples/pytree_flatten.py,No_license_found,
pytorch-main/torch/_export/db/examples/optional_input.py,No_license_found,
pytorch-main/torch/_export/db/examples/null_context_manager.py,No_license_found,
pytorch-main/torch/_export/db/examples/nested_function.py,No_license_found,
pytorch-main/torch/_export/db/examples/model_attr_mutation.py,No_license_found,
pytorch-main/torch/_export/db/examples/list_unpack.py,No_license_found,
pytorch-main/torch/_export/db/examples/list_contains.py,No_license_found,
pytorch-main/torch/_export/db/examples/__init__.py,No_license_found,
pytorch-main/torch/_export/db/examples/fn_with_kwargs.py,No_license_found,
pytorch-main/torch/_export/db/examples/dynamic_shape_view.py,No_license_found,
pytorch-main/torch/_export/db/examples/dynamic_shape_slicing.py,No_license_found,
pytorch-main/torch/_export/db/examples/dynamic_shape_round.py,No_license_found,
pytorch-main/torch/_export/db/examples/dynamic_shape_map.py,No_license_found,
pytorch-main/torch/_export/db/examples/dynamic_shape_if_guard.py,No_license_found,
pytorch-main/torch/_export/db/examples/dynamic_shape_constructor.py,No_license_found,
pytorch-main/torch/_export/db/examples/dynamic_shape_assert.py,No_license_found,
pytorch-main/torch/_export/db/examples/dictionary.py,No_license_found,
pytorch-main/torch/_export/db/examples/decorator.py,No_license_found,
pytorch-main/torch/_export/db/examples/constrain_as_value_example.py,No_license_found,
pytorch-main/torch/_export/db/examples/constrain_as_size_example.py,No_license_found,
pytorch-main/torch/_export/db/examples/cond_predicate.py,No_license_found,
pytorch-main/torch/_export/db/examples/cond_operands.py,No_license_found,
pytorch-main/torch/_export/db/examples/cond_closed_over_variable.py,No_license_found,
pytorch-main/torch/_export/db/examples/cond_branch_nonlocal_variables.py,No_license_found,
pytorch-main/torch/_export/db/examples/cond_branch_nested_function.py,No_license_found,
pytorch-main/torch/_export/db/examples/cond_branch_class_method.py,No_license_found,
pytorch-main/torch/_export/db/examples/class_method.py,No_license_found,
pytorch-main/torch/_export/db/examples/autograd_function.py,No_license_found,
pytorch-main/torch/_export/db/examples/assume_constant_result.py,No_license_found,
pytorch-main/torch/_export/db/examples,,
pytorch-main/torch/_export/db,,
pytorch-main/torch/_export,,
pytorch-main/torch/_dynamo/utils.py,No_license_found,
pytorch-main/torch/_dynamo/types.py,No_license_found,
